,id,text,Tweet
29,1521195742009864192,"Team Shah Rukh Khan Fanclub Wishing You all a Happy #EidMubarak 🌙❤️

@iamsrk @RedChilliesEnt @iamsrkclub @iamsrkclub

#ShahRukhKhan #SRK #EidMubarak2022 #EidUlFitr #TeamShahRukhKhan https://t.co/Mfc2c7CRiE",Team Shah Rukh Khan Fanclub Wishing You all a Happy EidMubarak ShahRukhKhan SRK EidMubarak2022 EidUlFitr TeamShahRukhKhan
30,1521194940037959680,"Basically @KKRiders gifted Khan Sahab a Win in the form of Eidi..😍

Now Just Want #ShahRukhKhan to show up tomorrow at the Stand of his House to greet his fans on Eid like he always used to do..🥺😍🤩🙌

#KKRvRR @iamsrk 👑 https://t.co/AggwOxOzT5",Basically gifted Khan Sahab a Win in the form of Eidi..Now Just Want ShahRukhKhan to show up tomorrow at the Stand of his House to greet his fans on Eid like he always used to do..KKRvRR
31,1521193828656377857,"Team Shah Rukh Khan Fanclub Wishing You all a Happy #EidMubarak 🌙❤️

@iamsrk

#ShahRukhKhan #TeamShahRukhKhan https://t.co/I8GbhoxcF2",Team Shah Rukh Khan Fanclub Wishing You all a Happy EidMubarak ShahRukhKhan TeamShahRukhKhan
32,1521192237019049984,Greatest actor of the indian cinema  #ShahRukhKhan  #AamirKhan #dilipkumar #SalmanKhan,Greatest actor of the indian cinema ShahRukhKhan AamirKhan dilipkumar SalmanKhan
33,1521192058890768384,"#KKR💜💜💜 Victory 😍

#ShahRukhKhan #KKRvRR #KKRHaiTaiyaar https://t.co/jZ961oAH8p",KKR Victory ShahRukhKhan KKRvRR KKRHaiTaiyaar
34,1521191713414418432,"What a night by the KNIGHT 😍
Man Of The Moment : @rinkusingh235 ❤

Thank You For Bringing Back Some Joys And Smiles In Our Faces.. 

A much needed win after 5 consecutive losses by @KKRiders
Appreciation tweet for #RinkuSingh 💜
#KKRvRR #KKRHaiTaiyaar #ShahRukhKhan @iamsrk https://t.co/a3FC0XI0De",What a night by the KNIGHT Man Of The Moment : Thank You For Bringing Back Some Joys And Smiles In Our Faces.. A much needed win after consecutive losses by Appreciation tweet for RinkuSingh KKRvRR KKRHaiTaiyaar ShahRukhKhan
35,1521191475286925316,"KING KHAN #ShahRukhKhan Starrer #Pathaan Movie Become 
The Most Twitter Trends Bollywood Movie (All Time)
@iamsrk",KING KHAN ShahRukhKhan Starrer Pathaan Movie Become The Most Twitter Trends Bollywood Movie (All Time)
36,1521191079353143300,"💖 @iamsrk / 💜 @KKRiders showing some love to @rajasthanroyals
Kalinichta my 💖 Shah
Victoriously earned Good night 💙 #SRKians https://t.co/3M9cchQMiW",/ showing some love to Kalinichta my ShahVictoriously earned Good night SRKians
37,1521190976068497409,@Rocky__Maniaa @Urmessiahishere now i understand why srkians hate deepika,now i understand why srkians hate deepika
38,1521190806190665728,"Chand Raat Mubarak 🤎💚  
    mY love  @iamsrk  ❤️😘
And #Srkians ❤️🤗
           From 
 @roshni_srkian 😒 https://t.co/YTqTcxXDBb",Chand Raat Mubarak mY love And Srkians From
39,1521189380110516224,"What a night by the KNIGHT 😍

Appreciation tweet for @rinkusingh235 💜

@KKRiders
@iamsrk

#KKRvRR #EidMubarak #KKRHaiTaiyaar #ShahRukhKhan #TeamShahRukhKhan https://t.co/jHcxkfYbN0",What a night by the KNIGHT Appreciation tweet for KKRvRR EidMubarak KKRHaiTaiyaar ShahRukhKhan TeamShahRukhKhan
40,1521188243890343938,"High chance of SRK to coming on the stand. 🔥

#Mannat #Eid2022",High chance of SRK to coming on the stand. Mannat Eid2022
41,1521188131147452417,"Longest since Last Disaster :

#TigerShroff 2022
#AjayDevgn 2022
#ShahidKapor 2022
#AkshayKumar 2022
#RanveerSingh 2021
#AyushmannKhurrana 2021
#ShahRukhKhan 2018
#RanbirKapoor 2017
#SidharthMalhotra 2017
#HrithikRoshan 2016
#VickyKaushal 2016
#SalmanKhan 2009 
#AamirKhan 1999",Longest since Last Disaster :TigerShroff AjayDevgn ShahidKapor AkshayKumar RanveerSingh AyushmannKhurrana ShahRukhKhan RanbirKapoor SidharthMalhotra HrithikRoshan VickyKaushal SalmanKhan AamirKhan
42,1521187771309772805,"Rocky aur Rani ki Prem Kahani: #ShahRukhKhan and Kajol To Reunite For a Special Appearance In Film?

Details:
https://t.co/KCdMZVlg7j https://t.co/Saxfs9L68o",Rocky aur Rani ki Prem Kahani: ShahRukhKhan and Kajol To Reunite For a Special Appearance In Film?Details:
43,1521187671212965888,"#ShahrukhKhan and #Kajol to share screen space again

#123telugu 

https://t.co/nMRejyJGl0",ShahrukhKhan and Kajol to share screen space again123telugu
44,1521187273932521472,"Congratulations! @KKRiders A Massive Win! #rinkusingh you are love... #NitishRana You played well, and All the Bowlers and Fielders, Performed well today. @ShreyasIyer15 ❤️❤️❤️
#ShahRukhKhan
Sir @iamsrk Ek Qukte retweet toh banta hai Es Picture ka....#KKRHaiTaiyaar #KKRvRR #Kkr https://t.co/FXjvvsos9p","Congratulations! A Massive Win! rinkusingh you are love... NitishRana You played well, and All the Bowlers and Fielders, Performed well today. ShahRukhKhanSir Ek Qukte retweet toh banta hai Es Picture ka....KKRHaiTaiyaar KKRvRR Kkr"
45,1521186879533887488,"We won 😍

What a brilliant cricketing experience 😍

@KKRiders
@iamsrk
@teamsrkfc 

#KKRvRR #IPL2022  #ShahRukhKhan #KKRHaiTaiyaar  #TeamShahRukhKhan https://t.co/Tx68EbzdCL",We won What a brilliant cricketing experience KKRvRR IPL2022 ShahRukhKhan KKRHaiTaiyaar TeamShahRukhKhan
46,1521186742660861953,"Congratulations @KKRiders. Let's keep the momentum going on 💜
#EidMubarak @iamsrk &amp; family, KKR fans &amp; SRKians ❤️
Wish all your prayers are answered!","Congratulations . Let's keep the momentum going on EidMubarak &amp; family, KKR fans &amp; SRKians Wish all your prayers are answered!"
47,1521186500956004353,"An outstanding victory by @KKRiders = A perfect reason to blow off the Monday blues

#RedChilliesEntertainment
#KolkataKnightRiders #korbolorbojeetbo #KKRHaiTaiyaar #IPLMatch https://t.co/i4RStEtSIF",An outstanding victory by = A perfect reason to blow off the Monday bluesRedChilliesEntertainmentKolkataKnightRiders korbolorbojeetbo KKRHaiTaiyaar IPLMatch
48,1521186269778243585,"I believe in Rinku Singh 👑 Supermacy..

#KKRvRR 
#rinkusingh 
#ShahRukhKhan https://t.co/cSae2TXwMB",I believe in Rinku Singh Supermacy..KKRvRR rinkusingh ShahRukhKhan
49,1521186088248819714,"Here is our small edit for our king 
#ShahRukhKhan https://t.co/KR8x0D3kDn",Here is our small edit for our king ShahRukhKhan
50,1521186078094417921,"Yes... Yeeeesss... These are the Knights... 
Our @KKRiders 💜💜💜💜💜💜
Congratulations Team! 
What a game... What a gift to All #KKRians, All #SRKians 
#EidMubarak my 💖 Shah @iamsrk https://t.co/wmd5p04iFs","Yes... Yeeeesss... These are the Knights... Our Congratulations Team! What a game... What a gift to All KKRians, All SRKians EidMubarak my Shah"
51,1521185792034496512,"congratulations kkr finally u win after 6match continusly lose.

#KKRvRR #ShahRukhKhan https://t.co/G9waysFA6f",congratulations kkr finally u win after match continusly lose.KKRvRR ShahRukhKhan
52,1521185498869354496,"whenever kkr wins, my heart feels so so happy for my babbyy, my SRK💜 #KKRvRR 
Eid Mubarak Shah jaan 🌙 #ShahRukhKhan","whenever kkr wins, my heart feels so so happy for my babbyy, my SRK KKRvRR Eid Mubarak Shah jaan ShahRukhKhan"
53,1521185127656615937,"Yes! Yes! Yes!

We won 😍

What a brilliant cricketing experience 😍

Rinku you beauty 💜

@KKRiders
@iamsrk

#KKRvRR #IPL2022 #ShahRukhKhan #KKRHaiTaiyaar #TeamShahRukhKhan https://t.co/2lu6LhOXLY",Yes! Yes! Yes!We won What a brilliant cricketing experience Rinku you beauty KKRvRR IPL2022 ShahRukhKhan KKRHaiTaiyaar TeamShahRukhKhan
54,1521183556172615680,"Rinku Singh Appreciation Tweet⭐
Guy is so valuable to KKR just they realised it so late!
#CricketTwitter #KKRvRR #KKRHaiTaiyaar #ShahRukhKhan",Rinku Singh Appreciation TweetGuy is so valuable to KKR just they realised it so late!CricketTwitter KKRvRR KKRHaiTaiyaar ShahRukhKhan
55,1521180500756676608,"@LGIndia #LG indirectly promotes spread of cancer, death &amp; destruction of families by hiring &amp; in turn promoting #ShahRukhKhan, a promoter of #cancer-aiding #PanMasala through surrogate ads. #Boycott such irresponsible orgs. https://t.co/JAfmGYO4bN","LG indirectly promotes spread of cancer, death &amp; destruction of families by hiring &amp; in turn promoting ShahRukhKhan, a promoter of cancer-aiding PanMasala through surrogate ads. Boycott such irresponsible orgs."
56,1521179626818740225,@chittem_s @Kakashi4983 @Asliy0gi Srkians are nice people. We spread love. Akki is born Indian. Hey &amp; what's wrong with being Canadian? We spread love too. ☺️,Srkians are nice people. We spread love. Akki is born Indian. Hey &amp; what's wrong with being Canadian? We spread love too.
57,1521178882597998592,"Assalamualaikum...
May this special day bring peace, happiness and prosperity to everyone. May Allah flood your life with happiness and peace of mind on this occasion. Eid Mubarak❤️
@iamsrk @sidharth_shukla 
#Sidhearts
#SidharthShuklaLivesOn 
#SRKians https://t.co/J5T4JhtAVw","Assalamualaikum...May this special day bring peace, happiness and prosperity to everyone. May Allah flood your life with happiness and peace of mind on this occasion. Eid Mubarak SidheartsSidharthShuklaLivesOn SRKians"
58,1521177639775481856,@IndiaAheadNews @KKRiders King of Bollywood #ShahRukhKhan,King of Bollywood ShahRukhKhan
59,1521176952043941894,Movies News Feed : Chennai Express to Heropanti 2: List of 5 movies which released on Eid  #moviesnewsfeed #salmankhan #eid #shahrukhkhan #tigershroff #chennaiexpress https://t.co/OptpozNihy,Movies News Feed : Chennai Express to Heropanti : List of movies which released on Eid moviesnewsfeed salmankhan eid shahrukhkhan tigershroff chennaiexpress
60,1521176898575151105,"#ShahRukhKhan Is ‘Dost’  Directing Atlee’s Film
https://t.co/oFtlHWqWiD",ShahRukhKhan Is Dost Directing Atlees Film
61,1521176854262009856,@ThumsUpOfficial King of Bollywood #ShahRukhKhan,King of Bollywood ShahRukhKhan
62,1521176440699424768,Double up your celebration with JASHN-E-EID special movies all day long from May 2nd to 4th only on #SonyMAX #SonyTVUSA #movies #bollywood #actors #actress #weekendbinge #films #SalmanKhan #ShahRukhKhan #EidMubarak https://t.co/euvNpESmWp,Double up your celebration with JASHN-E-EID special movies all day long from May nd to th only on SonyMAX SonyTVUSA movies bollywood actors actress weekendbinge films SalmanKhan ShahRukhKhan EidMubarak
63,1521174240430800896,"On this auspicious occasion of Eid-Ul-Fitr, I wish Allah always guides you and shows you the right path. Eid Mubarak!
Eid Mubarak To All Of My Muslim Friends ❤️
#HappyEidMubarak 
#EidUlFitr 
#HappyEid 
#ShahRukhKhan https://t.co/havljWed23","On this auspicious occasion of Eid-Ul-Fitr, I wish Allah always guides you and shows you the right path. Eid Mubarak!Eid Mubarak To All Of My Muslim Friends HappyEidMubarak EidUlFitr HappyEid ShahRukhKhan"
64,1521173327204974592,"#KKR has the most beautiful girl fans compared to any othe team in #IPL2022 

#KKRvRR #RRvKKR #shreyasiyer #ShahRukhKhan #KLRahul #MetGala2022 #ipl",KKR has the most beautiful girl fans compared to any othe team in IPL2022 KKRvRR RRvKKR shreyasiyer ShahRukhKhan KLRahul MetGala2022 ipl
65,1521173284255330304,"May Allah send his love like sunshine in his warm and gentle ways to fill every corner of your heart and fill your life with a lot of happiness. Eid Mubarak @iamsrk
#HappyEidMubarak
#HappyEidUlFitr
#HappyEid 
#ShahRukhKhan https://t.co/01jasluQe0",May Allah send his love like sunshine in his warm and gentle ways to fill every corner of your heart and fill your life with a lot of happiness. Eid Mubarak HappyEidMubarakHappyEidUlFitrHappyEid ShahRukhKhan
66,1521168573602795520,"#ShahRukhKhan Craze in Egypt 🇪🇬 

His Unmatchble Craze, Happiness in Global Platform! 🔥 https://t.co/P6sN0XEExE","ShahRukhKhan Craze in Egypt His Unmatchble Craze, Happiness in Global Platform!"
67,1521166313745387521,@IPL What a terrific team selection by Superstar SRK.....Same as like his script selection....Film also flop and team @KKRiders also flop @iam_juhi  @gaurikhan  @pooja_dadlani  @VenkyMysore @RajkumarHirani  #ShahRukhKhan #KKRvsRR #kkr #IPL2022 #IPL,What a terrific team selection by Superstar SRK.....Same as like his script selection....Film also flop and team also flop ShahRukhKhan KKRvsRR kkr IPL2022 IPL
68,1521166222540218368,@KKRiders What a terrific team selection by Superstar SRK.....Same as like his script selection....Film also flop and team @KKRiders also flop @iam_juhi  @gaurikhan  @pooja_dadlani  @VenkyMysore @RajkumarHirani  #ShahRukhKhan #KKRvsRR #kkr #IPL2022 #IPL,What a terrific team selection by Superstar SRK.....Same as like his script selection....Film also flop and team also flop ShahRukhKhan KKRvsRR kkr IPL2022 IPL
69,1521165994999263232,What a terrific team selection by Superstar SRK.....Same as like his script selection....Film also flop and team @KKRiders also flop @iam_juhi  @gaurikhan  @pooja_dadlani  @VenkyMysore @RajkumarHirani  #ShahRukhKhan #KKRvsRR #kkr #IPL2022 #IPL,What a terrific team selection by Superstar SRK.....Same as like his script selection....Film also flop and team also flop ShahRukhKhan KKRvsRR kkr IPL2022 IPL
70,1521162712222515202,Juvaria Abbasi has a query about Shah Rukh Khan's decision to build a cricket stadium in LA 🤭 What do you think of it? #JuvariaAbbasi #ShahRukhKhan https://t.co/3itCbGPgDq,Juvaria Abbasi has a query about Shah Rukh Khan's decision to build a cricket stadium in LA What do you think of it? JuvariaAbbasi ShahRukhKhan
71,1521162013111554050,"#evening_moods
 _ He _
he is the thought behind the feeling,
the swelling in my chest,
the starlight in the evening,
the yearning when i undress..
he is the sound behind the sighing,
the song of every bird,
the tears in all my crying,
the ache in every word..
#ShahRukhKhan https://t.co/LxkeuT46qr","evening_moods _ He _he is the thought behind the feeling,the swelling in my chest,the starlight in the evening,the yearning when i undress..he is the sound behind the sighing,the song of every bird,the tears in all my crying,the ache in every word..ShahRukhKhan"
72,1521161848355098624,"KKR WILL CHAGE THE TARGET WITHOUT ANY TROUBLE
#KKRvRR #KKRHaiTaiyaar #ShahRukhKhan #finch #KKRvsRR #IPL2022 #IPL20222 #T20 https://t.co/4cYCl7d8Ej",KKR WILL CHAGE THE TARGET WITHOUT ANY TROUBLEKKRvRR KKRHaiTaiyaar ShahRukhKhan finch KKRvsRR IPL2022 IPL20222 T20
73,1521159031792205824,"Lot's of theatre artist has came on board we will witness  new comer for this Mega project.

#SRK will be completing this schedule by 7th June and move on to #Atlee next for some Massive Action sequences 

#ShahRukhKhan × #RajkumarHirani https://t.co/6WGXDkPSzU",Lot's of theatre artist has came on board we will witness new comer for this Mega project.SRK will be completing this schedule by th June and move on to Atlee next for some Massive Action sequences ShahRukhKhan RajkumarHirani
74,1521158599954690048,@Iconic_Klaus @iamsrk @srkfighters Srkians Show This Guy Some Love🙂,Srkians Show This Guy Some Love
75,1521156994589429761,"Khan Saab wishes you #EidMubarak 
#ShahRukhKhan #EidUlFitr https://t.co/qFfS3iNKqw",Khan Saab wishes you EidMubarak ShahRukhKhan EidUlFitr
76,1521156855762145281,"All other fan clubs like Srkians, salmaniacs, akkians, Hrithikians, Etc are nothing but avatars of the original fandom ABHIANS 🌟","All other fan clubs like Srkians, salmaniacs, akkians, Hrithikians, Etc are nothing but avatars of the original fandom ABHIANS"
77,1521156634797502464,#ShahRukhKhan..wishing you Eid mubarak..wid luv.n  blessings.. n warm wishes to you n your family..stay blessed.  ..,ShahRukhKhan..wishing you Eid mubarak..wid luv.n blessings.. n warm wishes to you n your family..stay blessed. ..
78,1521155581343453185,"Will my Chaand @iamsrk Shah come tomorrow? 
🥺🥺🥺🥺🥺

#EidUlFitr #EidMubarak #SRK #ShahRukhKhan",Will my Chaand Shah come tomorrow? EidUlFitr EidMubarak SRK ShahRukhKhan
79,1521155514939297792,#AskSRK  @iamsrk @pooja_dadlani I am Your biggest Fan sir please i want to meet you once sir please,AskSRK I am Your biggest Fan sir please i want to meet you once sir please
80,1521152367894450177,#ShahRukhKhan sir aj pakistan ma eid ha so ap na wish nahi de 😁💕🇵🇰💕🇮🇳💕🇦🇫 love you All best wishes for your wife and your children's 😁💕💕Allah ap ko kuch rakha Ameen ❤️ https://t.co/dLsBwiUiVm,ShahRukhKhan sir aj pakistan ma eid ha so ap na wish nahi de love you All best wishes for your wife and your children's Allah ap ko kuch rakha Ameen
